iteration,feature_example,recommended_variant,reward,request_id,processed,count_a,count_b,rolling_reward
2900,blue,a,1.0,f14df45a-1556-467c-b075-f1b60dfda96b,1,1,0,1.37
2901,blue,b,1.5,c6261a61-4f3d-423f-b296-fd9fde930ca3,1,0,1,1.37
2902,blue,b,1.5,82b2f0e0-5704-4e85-9063-c589b31d4801,1,0,1,1.37
2903,blue,b,1.5,91168dea-3a3f-4d2d-96d3-8812b2a00762,1,0,1,1.37
2904,blue,b,1.5,79590e95-ec6e-4894-a075-e5f84a242536,1,0,1,1.37
2905,blue,b,1.5,39d40517-890b-4ed9-9f55-c26de4ac0509,1,0,1,1.38
2906,red,a,1.5,4a710d33-2b0b-4a69-a636-1771b57fd162,1,1,0,1.38
2907,blue,b,1.5,89895100-4b6e-498a-964f-e6e79cad5388,1,0,1,1.38
2908,blue,b,1.5,cb48c7ec-a4cd-4d29-9458-211d26d33750,1,0,1,1.39
2909,blue,b,1.5,32e69952-12ef-43f7-bb9b-24d590d5e157,1,0,1,1.39
2910,red,a,1.5,7c109081-13c1-45f8-a172-026ed480d980,1,1,0,1.4
2911,red,a,1.5,bc600cb6-1f35-4585-b21f-d80a77891888,1,1,0,1.4
2912,blue,b,1.5,04c2f961-82db-4c53-b0ea-bc9449c768e5,1,0,1,1.4
2913,blue,b,1.5,6791838c-082a-4fd8-9d6e-0af3538476ad,1,0,1,1.4
2914,red,a,1.5,d2df460d-df3c-47bf-b997-b98ede273ef1,1,1,0,1.4
2915,blue,b,1.5,f5de9921-8c61-4021-b8f7-f547b877e8f4,1,0,1,1.41
2916,blue,b,1.5,eb2bbbab-b892-4c7d-8f23-8a23ffe9e693,1,0,1,1.41
2917,blue,a,1.0,5b53786c-a52a-4165-9b00-9cd83314fc75,1,1,0,1.4
2918,red,a,1.5,e29d2d6c-a980-40a5-bb5c-57eec0456dac,1,1,0,1.4
2919,red,a,1.5,54bda241-7348-458f-a660-128ef13283a6,1,1,0,1.4
2920,blue,b,1.5,c2ad5403-23dd-4b73-840b-96e7f4bafd35,1,0,1,1.41
2921,blue,a,1.0,72ab84c6-063f-41f0-97e3-1bf6ea88fd9c,1,1,0,1.4
2922,blue,b,1.5,d76c5203-7113-4daf-a3eb-5917554e6462,1,0,1,1.4
2923,blue,b,1.5,570137b0-3d3d-40cd-807e-dabec1cd257a,1,0,1,1.4
2924,red,a,1.5,8c303e86-84bd-4a3d-a1e5-4a43efd586fc,1,1,0,1.4
2925,blue,b,1.5,2a29607e-eaa2-44fa-accc-33492d08f4e6,1,0,1,1.4
2926,blue,b,1.5,e3ec05fb-03cb-4348-b87e-dd49ce04823f,1,0,1,1.4
2927,blue,b,1.5,eb4f4d32-729d-418d-9203-ad6024ea5dfb,1,0,1,1.41
2928,blue,b,1.5,bcc5e9b3-14ce-4046-9f5c-200b434b2915,1,0,1,1.41
2929,blue,b,1.5,be29b4df-7545-4c22-91f1-35058be92163,1,0,1,1.42
2930,red,a,1.5,d479cf97-ebab-4f31-8fef-9e6b8e20cd81,1,1,0,1.42
2931,red,a,1.5,0ce28c37-fbe8-4207-9c5c-af1e2dfb2f79,1,1,0,1.42
2932,red,a,1.5,e0a5f110-44ee-412e-93d1-95ba33ca5a20,1,1,0,1.42
2933,blue,b,1.5,83d8122c-b551-4d4c-a462-78a45580695f,1,0,1,1.42
2934,blue,b,1.5,6a1023d9-6fee-4a07-9e1f-c4d28f6a6814,1,0,1,1.42
2935,blue,b,1.5,fe1407c8-e59e-4ec1-a093-58c5235357c9,1,0,1,1.42
2936,blue,b,1.5,2beb9a12-0e97-4f33-a3cb-5718d314487f,1,0,1,1.43
2937,blue,b,1.5,88233973-7d10-44e5-ac6e-3893d68de756,1,0,1,1.43
2938,red,a,1.5,42c90aba-a172-4584-bb0a-f288d66b664f,1,1,0,1.43
2939,blue,b,1.5,67f21efe-c358-4e20-bac0-be43f1e446a7,1,0,1,1.43
2940,blue,b,1.5,0dd06309-00cd-464a-b852-626c7d75bef2,1,0,1,1.43
2941,blue,a,1.0,66a4e2cc-6c92-4220-ab69-0f8a935bcf1f,1,1,0,1.43
2942,red,a,1.5,91226c55-a748-4128-9d3c-36da618e6843,1,1,0,1.43
2943,blue,b,1.5,3b0da062-296b-41a8-bcc8-fe695303247f,1,0,1,1.43
2944,red,a,1.5,d4ea5adb-537a-4e66-8228-834a219b3900,1,1,0,1.44
2945,red,b,1.0,868a49ca-dfb7-407a-a4a3-641193c76d3c,1,0,1,1.44
2946,blue,b,1.5,f68346b2-8cb2-4026-8852-f80ecf7698ee,1,0,1,1.44
2947,red,a,1.5,2116a22d-a813-40d0-a8c3-1d4eab8b87d4,1,1,0,1.45
2948,blue,b,1.5,9834271e-e62d-4327-ac7f-9fe49b3cfca5,1,0,1,1.45
2949,red,a,1.5,434be4af-3bba-4c0c-8dfc-8b95647820d5,1,1,0,1.45
2950,red,a,1.5,262d3571-1945-4025-9bfb-a10988327a6b,1,1,0,1.46
2951,red,a,1.5,3b73a1a2-242f-4f19-98c6-9627d4cbb679,1,1,0,1.46
2952,red,b,1.0,71e4e0f5-6f79-4fc0-a1fb-446f6815c060,1,0,1,1.45
2953,red,a,1.5,98ed75d3-2163-4015-945f-5df0ec378113,1,1,0,1.45
2954,blue,b,1.5,d3a33048-b5b3-40df-9b2c-1a22d19795fd,1,0,1,1.45
2955,red,b,1.0,f9f15b5c-0885-4642-8ba4-7e0c2762b216,1,0,1,1.44
2956,blue,b,1.5,42ef546b-a3d8-4cd9-96b6-fd71bf3691d3,1,0,1,1.44
2957,red,a,1.5,6b1f6726-2031-464a-8c2f-0699eeb040c4,1,1,0,1.44
2958,red,a,1.5,5b5f9cd5-8961-4ba8-b8e1-a385f68c157a,1,1,0,1.44
2959,red,a,1.5,343e151e-2a3e-4f27-8ff4-2a78ec410be8,1,1,0,1.44
2960,red,a,1.5,f1b66780-a61a-436b-9ccf-69c9eab83b5a,1,1,0,1.44
2961,blue,b,1.5,836a3e5d-9e13-40a7-86a8-dec2dffbb0c3,1,0,1,1.44
2962,red,a,1.5,46915224-73b0-4107-8fc6-f332fd559114,1,1,0,1.44
2963,blue,b,1.5,699c4398-0187-46c4-b33a-8d38034454ec,1,0,1,1.44
2964,red,a,1.5,7f722685-573a-4e89-a1d6-85c65baed980,1,1,0,1.44
2965,red,a,1.5,de4d3c30-0c82-4931-9c02-992fcebce40f,1,1,0,1.44
2966,blue,b,1.5,617d7a75-3aee-418f-bc67-7541e15cef0c,1,0,1,1.44
2967,red,a,1.5,d1fd379a-3041-4366-a3ad-66c62a004b88,1,1,0,1.45
2968,red,a,1.5,6193e8e4-64ae-43b4-b011-50218afc7602,1,1,0,1.45
2969,red,a,1.5,fa18c8bf-825e-4687-90b7-5e8d47c836a8,1,1,0,1.45
2970,red,a,1.5,3f745e05-454a-4a32-a625-1767da5f87d2,1,1,0,1.45
2971,blue,a,1.0,25901d7f-a197-4ad7-b9b6-da52bcd020c1,1,1,0,1.45
2972,red,a,1.5,273a9008-bff5-4274-b4a1-fc44a838d459,1,1,0,1.45
2973,red,a,1.5,cb6300fe-c12b-43f2-a004-a4b9aabdf93f,1,1,0,1.45
2974,blue,a,1.0,0372048d-a40b-4568-ac81-3145c0f4d8e1,1,1,0,1.44
2975,blue,b,1.5,8ca0cb19-93b4-43c3-abe9-4466a2e0f3df,1,0,1,1.44
2976,red,b,1.0,75f2b692-2bf9-497d-a408-9f63e709f242,1,0,1,1.43
2977,blue,b,1.5,f998a09c-5e86-4a73-afec-5b44dd1afd9a,1,0,1,1.43
2978,red,b,1.0,dbf26653-f457-4cd9-a32b-08d5ff885cf8,1,0,1,1.42
2979,red,a,1.5,71b9804e-e3be-419c-9848-6b47667a3df3,1,1,0,1.42
2980,red,a,1.5,a85f37a3-f028-4a45-8736-85cd675af172,1,1,0,1.42
2981,red,a,1.5,34a68916-322e-47fd-bba5-e8068f8ca39a,1,1,0,1.42
2982,blue,b,1.5,6ba64a55-50c5-4c3b-9d7b-2110324772c0,1,0,1,1.42
2983,red,a,1.5,2f2602b5-bf7e-45a2-9e48-ea5a0912ffde,1,1,0,1.42
2984,red,a,1.5,14952564-61b9-41bf-91b4-eaa33bb61346,1,1,0,1.42
2985,blue,a,1.0,6b9c0327-4f43-4976-9cb1-4a68119158df,1,1,0,1.41
2986,blue,b,1.5,49f37b08-3dcc-459c-9029-e27ab40ca9d7,1,0,1,1.41
2987,red,a,1.5,2f6511c1-8751-4ee7-9fba-f1ea1588248c,1,1,0,1.41
2988,red,a,1.5,15f31c06-33d4-4857-ba3c-45a795026abf,1,1,0,1.41
2989,blue,b,1.5,a4604eb4-5b4f-4589-8800-b4adc6ae9aa5,1,0,1,1.41
2990,blue,b,1.5,ebd58efb-472a-4c77-8dae-5ff63acca9fb,1,0,1,1.41
2991,blue,b,1.5,be29dac6-7ce4-4c4b-8c6f-7222b11add8a,1,0,1,1.42
2992,blue,b,1.5,3d518213-5b10-4dd0-81c2-d9ef72c46f1d,1,0,1,1.42
2993,blue,b,1.5,773878d6-e844-48ad-a3b3-1b0bb979cae3,1,0,1,1.42
2994,red,a,1.5,ca5ddabf-448f-4e44-b516-7f718894875f,1,1,0,1.42
2995,red,a,1.5,957339e1-30e1-41b3-a1e8-10c945f8fe68,1,1,0,1.43
2996,blue,b,1.5,49fa9c7b-98ec-4029-bb65-3371389ba379,1,0,1,1.43
2997,red,a,1.5,bbcb1fd6-8f28-4ea5-944e-14894c0a52d8,1,1,0,1.43
2998,red,a,1.5,f0b17486-34d0-4a7c-a3bd-5462406faf41,1,1,0,1.43
2999,blue,b,1.5,3d9b15ae-91c9-4a20-8d1d-0f247be82b5b,1,0,1,1.43
3000,blue,b,1.5,bb563da2-8c99-4664-87aa-188739009326,1,0,1,1.43
3001,red,a,1.5,3810e847-6f42-4b4b-9153-3abed87ffa68,1,1,0,1.43
3002,red,a,1.5,df826958-453b-4e43-a5e0-e9f64c836831,1,1,0,1.44
3003,blue,b,1.5,63bec15e-7278-4e7e-a428-ef47847484d2,1,0,1,1.44
3004,red,a,1.5,11434563-359d-44ac-b166-5482733a78ba,1,1,0,1.44
3005,red,a,1.5,6939af3d-8c36-4fad-8506-e64cc4572e3e,1,1,0,1.45
3006,blue,b,1.5,b7e7e846-f653-4a80-877c-943a1e208eec,1,0,1,1.45
3007,blue,b,1.5,45ea6d26-a5db-4d0a-afe1-010ea07117b5,1,0,1,1.45
3008,red,b,1.0,1436384d-d467-4adb-bd27-f8f6b0d65b6b,1,0,1,1.44
3009,red,a,1.5,3317d99d-9631-480d-86fe-1eb13e4d83ac,1,1,0,1.44
3010,blue,b,1.5,c1cdb9ad-9be0-4766-8308-79bc9a9a109f,1,0,1,1.44
3011,blue,b,1.5,42aae8dc-d987-4948-bba3-9eafe0ede55d,1,0,1,1.44
3012,red,a,1.5,380a42bf-408f-427a-9db5-4a627749b5c6,1,1,0,1.44
3013,red,b,1.0,04b04174-6271-4cc2-9ec5-77e7b5cbbe05,1,0,1,1.43
3014,blue,b,1.5,18e198e7-8eab-4b1a-8393-e8af556a0ad0,1,0,1,1.43
3015,blue,b,1.5,69f88604-f930-4390-8f7e-8e87ac9da101,1,0,1,1.43
3016,red,a,1.5,a76c6abe-c744-4725-a6c5-6679e212dded,1,1,0,1.43
3017,blue,b,1.5,28b5f44c-ba4e-4ddb-823f-5936a4cd083a,1,0,1,1.43
3018,blue,a,1.0,65253847-716b-4fa7-9dc3-38f3080f919d,1,1,0,1.42
3019,blue,b,1.5,ed9d3c64-505d-43e8-ab02-206cbcb576b3,1,0,1,1.42
3020,red,a,1.5,b8a1eabb-404d-4fbf-8d34-343e0ca89359,1,1,0,1.42
3021,blue,b,1.5,18767aae-208e-4d5b-82b6-4d8910d04778,1,0,1,1.43
3022,red,a,1.5,d815b6f2-997b-4964-a631-917cfec19a05,1,1,0,1.43
3023,red,a,1.5,0ec6c599-097d-4b24-b8af-f77f66a22c38,1,1,0,1.43
3024,red,a,1.5,f2b420f6-d434-4cb7-82cc-e7d026493ab6,1,1,0,1.44
3025,red,a,1.5,4d5bd9db-caf5-4bcc-b377-f27105e778a8,1,1,0,1.44
3026,blue,a,1.0,62f9944b-e872-4445-90d5-dec26d045e5f,1,1,0,1.44
3027,red,a,1.5,fd90491b-7068-49f1-8ccb-462d5b97d26e,1,1,0,1.44
3028,blue,a,1.0,e0d2642b-aec7-41a5-93be-fc55308e6e8c,1,1,0,1.44
3029,blue,a,1.0,a2a6e609-a192-433a-9724-4b618768e310,1,1,0,1.43
3030,red,a,1.5,bcef0f43-5904-4364-8d63-4962db52dcea,1,1,0,1.43
3031,blue,b,1.5,db000334-d3a3-4f4b-abb0-31288e1238aa,1,0,1,1.43
3032,red,a,1.5,06d6a841-10bc-4210-9740-b7582f633771,1,1,0,1.43
3033,red,a,1.5,de50fb7b-0d46-4547-9c12-774567edc988,1,1,0,1.43
3034,red,b,1.0,70ff3a23-b253-460a-a8a6-c97414b06b86,1,0,1,1.42
3035,red,a,1.5,d1f19983-8170-453a-8a76-cce8e220f642,1,1,0,1.43
3036,blue,b,1.5,97d91a33-4056-4989-acf6-457be5f19240,1,0,1,1.43
3037,blue,a,1.0,e8238570-53c9-418d-adce-ab3abf11de0f,1,1,0,1.42
3038,blue,a,1.0,34b03b4c-fb92-46aa-b509-5f0cbd54c569,1,1,0,1.41
3039,blue,b,1.5,f6e2ccff-61dc-4a47-91cc-a0d15f54f19c,1,0,1,1.41
3040,red,a,1.5,ccceadf7-6568-452d-a859-d70ab82bcf18,1,1,0,1.41
3041,red,b,1.0,f612752e-471c-4405-811b-2637f1764dd9,1,0,1,1.4
3042,red,a,1.5,6f40092b-be4f-4272-95df-4b2513dd4e52,1,1,0,1.4
3043,blue,b,1.5,649a69ef-6a62-4651-8ff6-099ddf7fc24e,1,0,1,1.4
3044,blue,a,1.0,d0ab3d10-b00f-458c-937c-a168d3b5a9df,1,1,0,1.39
3045,blue,b,1.5,98a12709-e02d-4631-9ca6-2bf0d54fe50b,1,0,1,1.39
3046,blue,b,1.5,30de5f61-9632-458c-bc9e-967986544eeb,1,0,1,1.39
3047,blue,b,1.5,79d2761a-cbab-431f-af69-c70de2b23c74,1,0,1,1.39
3048,blue,b,1.5,ffbf8c4c-3433-43c8-be51-3572afe1d41c,1,0,1,1.39
3049,red,a,1.5,d90b0acf-234f-4a63-b0d8-4f9f688bf505,1,1,0,1.39
3050,blue,a,1.0,591ca010-7d0a-4757-8c50-0e1253ecb642,1,1,0,1.38
3051,red,a,1.5,26eac4bc-fff3-483b-a997-1bbd192861ef,1,1,0,1.38
3052,blue,a,1.0,5617291a-cebd-49e6-ba94-63b944b89b09,1,1,0,1.37
3053,blue,b,1.5,ebc614de-8008-48bf-8c4d-52ccb4ecacd5,1,0,1,1.37
3054,blue,b,1.5,9c57e9eb-087e-4e08-9723-ee22c2ae22a8,1,0,1,1.37
3055,blue,b,1.5,45280f84-c531-418a-86e0-0502979ddc38,1,0,1,1.37
3056,red,a,1.5,f4a737f3-040b-459f-a2b8-afe519064bb3,1,1,0,1.37
3057,blue,a,1.0,dd150187-cf12-4521-95e6-4a08f2a21949,1,1,0,1.36
3058,red,a,1.5,774b866a-d005-473a-8c02-79a5196c7618,1,1,0,1.37
3059,red,b,1.0,21c752b3-bb85-4974-aaa6-d4fdc4539350,1,0,1,1.36
3060,red,a,1.5,a21086f8-d54e-4fc2-8eae-f6f6752d8234,1,1,0,1.36
3061,blue,b,1.5,edbee0e1-c31b-4ed5-b05a-5d8e2cc2e2ed,1,0,1,1.36
3062,blue,a,1.0,ff472503-60aa-463b-87e3-370cf9270109,1,1,0,1.35
3063,red,a,1.5,8d23f85a-ef78-43e5-aba7-408dd7e9042e,1,1,0,1.36
3064,red,b,1.0,05094b4e-cf2d-452c-a9e1-c827ee030600,1,0,1,1.35
3065,red,a,1.5,e738ce1b-04c6-405f-b030-9e4d6a225136,1,1,0,1.35
3066,red,a,1.5,3f96c632-fe73-45d0-bf7b-e570500429dc,1,1,0,1.35
3067,red,a,1.5,19ce272f-5e52-431c-920a-dddd792ea230,1,1,0,1.35
3068,blue,b,1.5,245770de-4965-4f02-a4a5-2ee241e57373,1,0,1,1.36
3069,blue,b,1.5,468f7a8b-c2a3-4881-aa58-4126b50079d5,1,0,1,1.36
3070,red,a,1.5,9314e489-674e-4d53-b2ff-4987da0582bc,1,1,0,1.36
3071,blue,b,1.5,10854e61-80ac-4164-9fca-9f2d52d1ed26,1,0,1,1.36
3072,blue,b,1.5,0fee4102-1902-4b19-accb-45040ef0e7d3,1,0,1,1.36
3073,red,a,1.5,a36a80e5-48a6-4213-b80a-088b7ca7e31c,1,1,0,1.36
3074,blue,b,1.5,3d187a7e-fe36-462c-93b1-12b9cf3b293d,1,0,1,1.36
3075,red,a,1.5,512533f1-1a63-4310-880f-3f2de3ca4a4b,1,1,0,1.36
3076,blue,b,1.5,0bacd00f-dbc1-40f8-8ac2-ec079957a773,1,0,1,1.37
3077,red,a,1.5,0fa623a3-1f2b-4e66-9337-789ef25d70e5,1,1,0,1.37
3078,red,a,1.5,3331fb49-6f01-428b-9f5d-dc9afe451368,1,1,0,1.38
3079,blue,b,1.5,33c2daea-6d27-49a8-baf8-83b61c932736,1,0,1,1.39
3080,blue,b,1.5,87a0e16c-b8b6-44e7-9d0e-39450abb57fa,1,0,1,1.39
3081,red,a,1.5,2dca16c5-fd70-4c89-982f-62e7a39e66ca,1,1,0,1.39
3082,blue,b,1.5,46bb0d80-5e63-421d-8d72-d7af984af6e4,1,0,1,1.39
3083,red,a,1.5,d62377d6-8b66-46a4-a2a5-36f71af9236c,1,1,0,1.39
3084,blue,b,1.5,01f24647-9b9a-4a8c-a308-23c9f6286528,1,0,1,1.4
3085,blue,b,1.5,64f7ea9e-3745-4b34-b2c0-8d5006219e20,1,0,1,1.4
3086,red,a,1.5,ceb1ea6a-011f-495a-a610-2446920d1936,1,1,0,1.4
3087,red,b,1.0,3dbae378-a8ad-4dcb-bfdb-25143e346d6d,1,0,1,1.4
3088,red,a,1.5,2a0d8ed4-7ce7-473e-bd7f-bd25e2238b0e,1,1,0,1.41
3089,red,a,1.5,43d301c0-847f-424b-a36a-cb98625039fc,1,1,0,1.41
3090,red,a,1.5,ce8ac320-d885-4090-b409-18fde6940b2d,1,1,0,1.41
3091,red,a,1.5,18c2ef06-8129-4fe1-97a3-9ad2809d0cc7,1,1,0,1.42
3092,blue,a,1.0,7734f383-3778-44c5-9e82-6c5dd795b3e2,1,1,0,1.41
3093,blue,b,1.5,da115932-f2e3-4c74-97dc-4df4fa273124,1,0,1,1.41
3094,red,a,1.5,f567ab57-d9e8-44dc-a3fe-28df3aca141f,1,1,0,1.42
3095,blue,b,1.5,64126cee-62b0-4f41-bb11-6526ef899136,1,0,1,1.42
3096,blue,b,1.5,d7174d5c-2b7e-48fb-b29c-61938b17e738,1,0,1,1.42
3097,red,a,1.5,7abc9156-cf61-4906-a2e7-e77ee5151f72,1,1,0,1.42
3098,red,a,1.5,b2d160c5-11b3-4450-8ead-4aa12d86c9b4,1,1,0,1.42
3099,blue,b,1.5,0ff7c5ba-0538-4882-9c9a-60ea08037ff2,1,0,1,1.42
3100,blue,b,1.5,a614e8a4-53b6-46b7-b506-27ce370cfb6e,1,0,1,1.43
3101,red,b,1.0,e93fe3a7-ff03-4139-81dc-5070ea9b9a6d,1,0,1,1.42
3102,blue,b,1.5,9f55e7e2-f419-4e93-9df7-e799d95af514,1,0,1,1.43
3103,red,a,1.5,7e8cf4eb-ad69-402a-9eed-70b8e0175203,1,1,0,1.43
3104,blue,b,1.5,17ccfcdb-ae87-4a6f-8960-fb32be00703b,1,0,1,1.43
3105,red,a,1.5,d4728001-6e3a-45a1-bc57-9572051fd7c2,1,1,0,1.43
3106,blue,b,1.5,88901823-cf8e-4496-9974-c2747e244228,1,0,1,1.43
3107,red,a,1.5,ae1d7c2d-ecd3-4604-aa33-06323ae6c3a8,1,1,0,1.44
3108,red,a,1.5,77656925-0a7f-4bc5-afa2-a850e3f8c257,1,1,0,1.44
3109,red,a,1.5,52661514-58c0-4210-bf15-ac7635b5d1d4,1,1,0,1.45
3110,blue,b,1.5,744268fa-ce5d-442c-ae87-8360fc5a2d20,1,0,1,1.45
3111,blue,b,1.5,3c0200f6-0f2c-4541-976d-70998d35a216,1,0,1,1.45
3112,blue,b,1.5,a39db20c-aeef-48ff-b85a-0502621ccb21,1,0,1,1.46
3113,blue,a,1.0,ab3599dd-0bd0-4fff-8792-418f3f6cd4ff,1,1,0,1.45
3114,blue,b,1.5,8f299597-b6f8-4532-b36b-eca0d90cb1b7,1,0,1,1.46
3115,red,b,1.0,cf620eff-c3a9-4eb5-be47-659e4d22c987,1,0,1,1.45
3116,blue,a,1.0,2688fef4-cb7f-4dbb-8fd9-e1deba1e1414,1,1,0,1.44
3117,blue,b,1.5,4144c01e-563d-4add-9985-0141625ce625,1,0,1,1.44
3118,blue,b,1.5,56ac28ea-b4bd-4e48-a67c-aa47f87b5dcc,1,0,1,1.44
3119,red,a,1.5,db24f8ca-fb8b-43ea-aeb8-7f70c2a087de,1,1,0,1.44
3120,red,a,1.5,2e22b96d-4e16-43cf-ac8f-319a4602f8ea,1,1,0,1.44
3121,red,a,1.5,704c43fb-4081-4629-855b-ec63e3e29361,1,1,0,1.44
3122,red,a,1.5,37d35990-d708-4591-a806-8354caf22553,1,1,0,1.44
3123,blue,b,1.5,1a0b8a91-78cb-4e8f-b501-f9148ee0f6d5,1,0,1,1.44
3124,blue,b,1.5,57a94c95-2f67-41d9-b041-e07910bdd293,1,0,1,1.44
3125,red,a,1.5,e952c3d0-0403-4e42-853c-c12621886e2d,1,1,0,1.44
3126,blue,b,1.5,c619e77f-3567-4317-823f-b36114647731,1,0,1,1.44
3127,blue,a,1.0,4405b8cc-191e-483b-ac00-373055667bfd,1,1,0,1.43
3128,blue,b,1.5,d9c7a94e-443c-4a0a-8668-08b836fcfccd,1,0,1,1.43
3129,red,a,1.5,4a71bfdd-b18c-4654-9a89-9b113a59ca72,1,1,0,1.43
3130,blue,b,1.5,8455f703-69c3-4f78-b1e3-507f94a71800,1,0,1,1.43
3131,blue,b,1.5,5ef16536-c0e6-40d1-8f1d-8b1f53c2baa7,1,0,1,1.43
3132,red,a,1.5,5e07c41b-9053-49c4-a57f-accd9f945f8a,1,1,0,1.43
3133,red,a,1.5,bac71c0d-4af6-4204-ad57-33ba6544c6db,1,1,0,1.43
3134,red,a,1.5,a280a82d-0364-45d5-883a-5f0c00002263,1,1,0,1.43
3135,blue,b,1.5,e57a2b4d-985d-4d62-98f6-25785078fcf1,1,0,1,1.43
3136,blue,b,1.5,668f9515-488b-4d71-9868-dc1b1b168508,1,0,1,1.43
3137,blue,b,1.5,0d91c108-8d6b-4c7a-a750-a9f49a4f304b,1,0,1,1.44
3138,red,b,1.0,26cfc6bc-0a88-46de-bf31-9ca6f6872057,1,0,1,1.43
3139,blue,b,1.5,ec04088c-8a61-4ea3-a04e-3728af464b74,1,0,1,1.43
3140,blue,b,1.5,64a067f1-e4de-41ca-bbb1-ac54d074386f,1,0,1,1.43
3141,blue,b,1.5,e5dad044-df15-4fd0-a796-f568fd877bb4,1,0,1,1.43
3142,blue,b,1.5,08676baa-93b8-4c25-a7f0-55d5ab6e2a71,1,0,1,1.44
3143,red,b,1.0,e6db140c-60f3-472c-96a5-983b8a1b8f2b,1,0,1,1.43
3144,red,a,1.5,f4894f5a-fc5e-4e3c-a0cf-4769d18cd374,1,1,0,1.43
3145,blue,b,1.5,d6bd2e3d-a7c7-4951-8ddd-cf69d2ca7758,1,0,1,1.43
3146,red,a,1.5,da39f9b9-6a14-4cbf-b526-3dc655dea69e,1,1,0,1.43
3147,red,a,1.5,e7caca0a-8aaa-4e44-ab59-1f2ba610f25d,1,1,0,1.43
3148,blue,b,1.5,6584db2c-7922-49c0-a07a-c41d42b73cac,1,0,1,1.43
3149,blue,b,1.5,dc4b1b25-64b0-49d3-9793-6c92df3a2cfe,1,0,1,1.43
3150,red,b,1.0,5899ce8e-4962-495d-9115-4d7547d677f4,1,0,1,1.42
3151,red,a,1.5,0c4fdbef-8020-40bf-87c2-49a3d8246731,1,1,0,1.43
3152,red,a,1.5,2a43fca6-6ff2-4dd3-b868-fb234a0f68fb,1,1,0,1.43
3153,red,a,1.5,a52909d4-9d31-4a36-9f78-056bfb372b41,1,1,0,1.43
3154,blue,b,1.5,f45a543a-974a-4027-9680-227e12228d4b,1,0,1,1.43
3155,blue,a,1.0,b8d798b3-163f-46c1-9abb-8d013f773f31,1,1,0,1.42
3156,red,a,1.5,33feab62-3a86-4fc4-b19b-0a2519695362,1,1,0,1.42
3157,blue,b,1.5,333db1f3-f797-4ce1-94a7-303b99bab3a4,1,0,1,1.42
3158,red,b,1.0,fc1171ee-dcf4-4cc9-868b-39ce8a6004c0,1,0,1,1.41
3159,red,a,1.5,0977e903-2b5a-4e87-9cd0-3aae1928224b,1,1,0,1.41
3160,red,a,1.5,12ae92be-57bc-4a87-9d40-3a5b608fc2db,1,1,0,1.41
3161,red,a,1.5,2efbb710-6fb0-4e5d-af62-41c1df653a1d,1,1,0,1.41
3162,red,a,1.5,7e19e055-3ddd-44b8-88bc-3515c670d764,1,1,0,1.41
3163,blue,b,1.5,1554bfaf-986f-471d-8d8e-20b5143bc47f,1,0,1,1.42
3164,blue,b,1.5,356d468f-351a-4b0a-acd0-be3a557b9314,1,0,1,1.42
3165,red,a,1.5,28213ff0-ae0d-401b-96b9-54ce13a2d1ab,1,1,0,1.43
3166,red,a,1.5,5a29a135-cb37-493e-9833-e5f9cf7760e1,1,1,0,1.44
3167,blue,b,1.5,095a36c0-05db-47bd-b7f3-d4e39ef7d8b1,1,0,1,1.44
3168,red,a,1.5,24d7cd58-ce4b-400d-9698-df488585f929,1,1,0,1.44
3169,red,a,1.5,72c9d6e1-6041-477d-b122-b0801747c554,1,1,0,1.44
3170,red,a,1.5,ae3815db-2de5-498c-bfd8-d59e6fe0515d,1,1,0,1.44
3171,red,a,1.5,4d73bf4d-c35f-40cf-aade-4a67000d7763,1,1,0,1.44
3172,blue,b,1.5,2aee967c-f80d-474e-bc8b-4dc9359b81e5,1,0,1,1.44
3173,red,b,1.0,466760ee-7ebc-4b80-8a39-705eca45b544,1,0,1,1.43
3174,red,a,1.5,e1ae7495-2345-4ce4-a644-142962680a37,1,1,0,1.43
3175,red,a,1.5,0b34b98d-4f24-4c36-8f3a-1b3585d5dbca,1,1,0,1.43
3176,blue,b,1.5,e36dae44-c140-421d-b295-b2bc35a68cdb,1,0,1,1.43
3177,blue,b,1.5,99d13c69-39ee-4937-8210-2ea862f23446,1,0,1,1.44
3178,red,a,1.5,9cee7cb9-3a22-41ec-a264-28ff26c97e39,1,1,0,1.44
3179,red,a,1.5,d7c7d3f7-4786-4178-ab90-470496773233,1,1,0,1.44
3180,red,a,1.5,4648493b-476c-4b1d-885c-426a9340ff1e,1,1,0,1.44
3181,red,a,1.5,7400ea19-f1b4-427f-81f5-abbe0dfb99e4,1,1,0,1.44
3182,red,a,1.5,9e595c0d-eb9c-4af4-b54d-53048f5dc8a3,1,1,0,1.44
3183,red,a,1.5,11bfff98-5eb5-4106-a761-aac5ca2e1894,1,1,0,1.44
3184,blue,b,1.5,60ecfd07-411d-4fae-bfad-3bd3d901d198,1,0,1,1.44
3185,blue,a,1.0,4f83af11-8347-48fb-b099-31d1d6e0c005,1,1,0,1.43
3186,red,a,1.5,e64d3b06-4323-4fa5-b1d7-d54d157705bd,1,1,0,1.43
3187,red,a,1.5,916f7d41-571a-4995-a2ad-c002934660f1,1,1,0,1.43
3188,red,a,1.5,e3a830b6-7843-4c76-9889-cdd8312e1ca5,1,1,0,1.44
